[2022/08/16 08:15:33] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:15:39] - [-] 344 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1223, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 345 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1227, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 346 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1229, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 347 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1231, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 348 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1239, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 349 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1243, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 350 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1247, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 351 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1249, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 352 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1251, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 353 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1257, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 354 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1261, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 355 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1263, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 356 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1265, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 357 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1269, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 358 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1271, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 359 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1273, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 360 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1275, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 361 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1279, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 362 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1283, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 363 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1285, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 364 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1289, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 365 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1291, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 366 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1293, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 367 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1297, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 368 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1299, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 369 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1305, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 370 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1311, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 371 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1317, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 372 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1323, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 373 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1325, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 374 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1327, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 375 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1329, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 376 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1333, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 377 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1335, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 378 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1337, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 379 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1341, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 380 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1343, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 381 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1347, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 382 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1349, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 383 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1353, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 384 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1355, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 385 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1357, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 386 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1361, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 387 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1363, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 388 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1367, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 389 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1369, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 390 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1373, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 391 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1375, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 392 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1377, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 393 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1379, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 394 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1383, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 395 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1385, found largest slope: 734.1092529296875
[2022/08/16 08:15:39] - [-] 396 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1387, found largest slope: 734.1092529296875
[2022/08/16 08:15:40] - [-] 397 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1389, found largest slope: 734.1092529296875
[2022/08/16 08:15:40] - [-] 398 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1393, found largest slope: 734.1092529296875
[2022/08/16 08:15:40] - [-] 399 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1395, found largest slope: 734.1092529296875
[2022/08/16 08:15:40] - [-] 400 th iter: Global minimum: 4.149163 (estimated lower bound: 2.792629). Number of funcation evaluation: 1397, found largest slope: 734.1092529296875
