[2022/08/16 08:19:47] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:19:56] - [-] 344 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2479, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 345 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2483, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 346 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2487, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 347 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2493, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 348 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2497, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 349 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2503, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 350 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2511, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 351 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2517, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 352 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2521, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 353 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2529, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 354 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2533, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 355 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2539, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 356 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2543, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 357 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2547, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 358 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2559, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 359 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2563, found largest slope: 809.32080078125
[2022/08/16 08:19:56] - [-] 360 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2569, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 361 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2575, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 362 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2581, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 363 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2587, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 364 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2593, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 365 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2599, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 366 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2609, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 367 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2613, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 368 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2621, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 369 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2625, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 370 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2631, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 371 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2637, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 372 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2641, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 373 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2651, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 374 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2655, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 375 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2659, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 376 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2665, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 377 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2671, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 378 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2677, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 379 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2681, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 380 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2689, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 381 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2693, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 382 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2699, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 383 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2705, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 384 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2711, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 385 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2715, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 386 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2723, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 387 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2727, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 388 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2737, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 389 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2745, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 390 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2751, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 391 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2755, found largest slope: 809.32080078125
[2022/08/16 08:19:57] - [-] 392 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2763, found largest slope: 809.32080078125
[2022/08/16 08:19:58] - [-] 393 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2769, found largest slope: 809.32080078125
[2022/08/16 08:19:58] - [-] 394 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2773, found largest slope: 809.32080078125
[2022/08/16 08:19:58] - [-] 395 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2781, found largest slope: 809.32080078125
[2022/08/16 08:19:58] - [-] 396 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2787, found largest slope: 809.32080078125
[2022/08/16 08:19:58] - [-] 397 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2795, found largest slope: 809.32080078125
[2022/08/16 08:19:58] - [-] 398 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2805, found largest slope: 809.32080078125
[2022/08/16 08:19:58] - [-] 399 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2819, found largest slope: 809.32080078125
[2022/08/16 08:19:58] - [-] 400 th iter: Global minimum: 4.103387 (estimated lower bound: 3.604882). Number of funcation evaluation: 2823, found largest slope: 809.32080078125
