[2022/08/16 08:21:15] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:21:26] - [-] 340 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3229, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 341 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3237, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 342 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3245, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 343 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3255, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 344 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3261, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 345 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3277, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 346 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3285, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 347 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3293, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 348 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3299, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 349 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3311, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 350 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3321, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 351 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3329, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 352 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3337, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 353 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3343, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 354 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3353, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 355 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3359, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 356 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3367, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 357 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3377, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 358 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3383, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 359 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3393, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 360 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3399, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 361 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3415, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 362 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3423, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 363 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3431, found largest slope: 721.8604736328125
[2022/08/16 08:21:27] - [-] 364 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3439, found largest slope: 721.8604736328125
[2022/08/16 08:21:28] - [-] 365 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3451, found largest slope: 721.8604736328125
[2022/08/16 08:21:28] - [-] 366 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3459, found largest slope: 721.8604736328125
[2022/08/16 08:21:28] - [-] 367 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3467, found largest slope: 721.8604736328125
[2022/08/16 08:21:28] - [-] 368 th iter: Global minimum: 4.150403 (estimated lower bound: 2.816503). Number of funcation evaluation: 3475, found largest slope: 721.8604736328125
[2022/08/16 08:21:28] - [-] 369 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3493, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 370 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3501, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 371 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3509, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 372 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3515, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 373 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3527, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 374 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3533, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 375 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3539, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 376 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3549, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 377 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3559, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 378 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3565, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 379 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3575, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 380 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3583, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 381 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3591, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 382 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3601, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 383 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3609, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 384 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3617, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 385 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3625, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 386 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3633, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 387 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3641, found largest slope: 805.2374877929688
[2022/08/16 08:21:28] - [-] 388 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3651, found largest slope: 805.2374877929688
[2022/08/16 08:21:29] - [-] 389 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3661, found largest slope: 805.2374877929688
[2022/08/16 08:21:29] - [-] 390 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3669, found largest slope: 805.2374877929688
[2022/08/16 08:21:29] - [-] 391 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3677, found largest slope: 805.2374877929688
[2022/08/16 08:21:29] - [-] 392 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3685, found largest slope: 805.2374877929688
[2022/08/16 08:21:29] - [-] 393 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3691, found largest slope: 805.2374877929688
[2022/08/16 08:21:29] - [-] 394 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3703, found largest slope: 805.2374877929688
[2022/08/16 08:21:29] - [-] 395 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3711, found largest slope: 805.2374877929688
[2022/08/16 08:21:29] - [-] 396 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3717, found largest slope: 805.2374877929688
[2022/08/16 08:21:29] - [-] 397 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3725, found largest slope: 805.2374877929688
[2022/08/16 08:21:29] - [-] 398 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3731, found largest slope: 805.2374877929688
[2022/08/16 08:21:29] - [-] 399 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3745, found largest slope: 805.2374877929688
[2022/08/16 08:21:29] - [-] 400 th iter: Global minimum: 4.150403 (estimated lower bound: 2.662434). Number of funcation evaluation: 3753, found largest slope: 805.2374877929688
