[2022/08/16 08:17:34] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:17:41] - [-] 343 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1495, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 344 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1499, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 345 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1501, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 346 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1503, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 347 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1509, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 348 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1511, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 349 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1517, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 350 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1523, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 351 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1527, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 352 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1533, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 353 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1535, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 354 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1537, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 355 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1539, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 356 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1543, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 357 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1545, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 358 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1547, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 359 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1551, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 360 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1553, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 361 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1557, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 362 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1559, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 363 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1563, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 364 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1565, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 365 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1567, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 366 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1575, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 367 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1579, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 368 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1587, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 369 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1591, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 370 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1599, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 371 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1603, found largest slope: 827.162109375
[2022/08/16 08:17:41] - [-] 372 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1605, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 373 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1609, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 374 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1613, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 375 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1615, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 376 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1617, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 377 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1619, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 378 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1623, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 379 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1625, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 380 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1627, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 381 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1631, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 382 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1633, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 383 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1639, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 384 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1641, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 385 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1645, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 386 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1649, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 387 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1653, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 388 th iter: Global minimum: 4.139199 (estimated lower bound: 3.969368). Number of funcation evaluation: 1655, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 389 th iter: Global minimum: 4.103352 (estimated lower bound: 2.574869). Number of funcation evaluation: 1663, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 390 th iter: Global minimum: 4.103352 (estimated lower bound: 3.593857). Number of funcation evaluation: 1667, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 391 th iter: Global minimum: 4.102284 (estimated lower bound: 3.592790). Number of funcation evaluation: 1675, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 392 th iter: Global minimum: 4.102284 (estimated lower bound: 3.932453). Number of funcation evaluation: 1679, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 393 th iter: Global minimum: 4.102284 (estimated lower bound: 3.932453). Number of funcation evaluation: 1685, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 394 th iter: Global minimum: 4.102284 (estimated lower bound: 3.932453). Number of funcation evaluation: 1691, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 395 th iter: Global minimum: 4.102284 (estimated lower bound: 3.932453). Number of funcation evaluation: 1697, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 396 th iter: Global minimum: 4.102284 (estimated lower bound: 3.932453). Number of funcation evaluation: 1703, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 397 th iter: Global minimum: 4.102284 (estimated lower bound: 3.932453). Number of funcation evaluation: 1707, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 398 th iter: Global minimum: 4.102284 (estimated lower bound: 3.932453). Number of funcation evaluation: 1713, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 399 th iter: Global minimum: 4.102284 (estimated lower bound: 3.932453). Number of funcation evaluation: 1717, found largest slope: 827.162109375
[2022/08/16 08:17:42] - [-] 400 th iter: Global minimum: 4.102284 (estimated lower bound: 3.932453). Number of funcation evaluation: 1719, found largest slope: 827.162109375
