[2022/08/16 08:18:31] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:18:40] - [-] 341 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2241, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 342 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2247, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 343 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2251, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 344 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2257, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 345 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2261, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 346 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2265, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 347 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2273, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 348 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2281, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 349 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2289, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 350 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2293, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 351 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2301, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 352 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2305, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 353 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2309, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 354 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2313, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 355 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2321, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 356 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2327, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 357 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2335, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 358 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2339, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 359 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2347, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 360 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2351, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 361 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2357, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 362 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2361, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 363 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2365, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 364 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2373, found largest slope: 722.4618530273438
[2022/08/16 08:18:40] - [-] 365 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2377, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 366 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2381, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 367 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2387, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 368 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2393, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 369 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2399, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 370 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2405, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 371 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2411, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 372 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2417, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 373 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2423, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 374 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2427, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 375 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2433, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 376 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2439, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 377 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2445, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 378 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2449, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 379 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2457, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 380 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2461, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 381 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2465, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 382 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2471, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 383 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2477, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 384 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2483, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 385 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2487, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 386 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2495, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 387 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2499, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 388 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2505, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 389 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2511, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 390 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2517, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 391 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2521, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 392 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2529, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 393 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2533, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 394 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2539, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 395 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2545, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 396 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2551, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 397 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2555, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 398 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2563, found largest slope: 722.4618530273438
[2022/08/16 08:18:41] - [-] 399 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2569, found largest slope: 722.4618530273438
[2022/08/16 08:18:42] - [-] 400 th iter: Global minimum: 4.150485 (estimated lower bound: 2.815474). Number of funcation evaluation: 2573, found largest slope: 722.4618530273438
