[2022/08/16 08:16:54] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:17:01] - [-] 343 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1363, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 344 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1365, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 345 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1369, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 346 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1371, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 347 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1373, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 348 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1375, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 349 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1379, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 350 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1383, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 351 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1385, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 352 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1389, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 353 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1391, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 354 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1393, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 355 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1397, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 356 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1399, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 357 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1405, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 358 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1411, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 359 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1415, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 360 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1425, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 361 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1427, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 362 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1437, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 363 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1441, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 364 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1447, found largest slope: 812.6213989257812
[2022/08/16 08:17:01] - [-] 365 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1449, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 366 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1451, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 367 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1455, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 368 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1457, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 369 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1461, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 370 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1463, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 371 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1469, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 372 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1471, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 373 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1473, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 374 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1481, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 375 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1485, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 376 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1491, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 377 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1493, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 378 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1497, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 379 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1499, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 380 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1501, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 381 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1505, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 382 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1509, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 383 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1511, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 384 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1513, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 385 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1515, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 386 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1519, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 387 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1521, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 388 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1523, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 389 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1527, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 390 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1529, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 391 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1533, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 392 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1535, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 393 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1545, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 394 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1551, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 395 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1559, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 396 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1563, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 397 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1571, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 398 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1575, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 399 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1579, found largest slope: 812.6213989257812
[2022/08/16 08:17:02] - [-] 400 th iter: Global minimum: 4.149163 (estimated lower bound: 3.648625). Number of funcation evaluation: 1581, found largest slope: 812.6213989257812
