[2022/08/16 08:22:49] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:23:03] - [-] 340 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3679, found largest slope: 898.3048706054688
[2022/08/16 08:23:03] - [-] 341 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3687, found largest slope: 898.3048706054688
[2022/08/16 08:23:03] - [-] 342 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3695, found largest slope: 898.3048706054688
[2022/08/16 08:23:03] - [-] 343 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3701, found largest slope: 898.3048706054688
[2022/08/16 08:23:03] - [-] 344 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3721, found largest slope: 898.3048706054688
[2022/08/16 08:23:03] - [-] 345 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3733, found largest slope: 898.3048706054688
[2022/08/16 08:23:03] - [-] 346 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3741, found largest slope: 898.3048706054688
[2022/08/16 08:23:03] - [-] 347 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3749, found largest slope: 898.3048706054688
[2022/08/16 08:23:03] - [-] 348 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3767, found largest slope: 898.3048706054688
[2022/08/16 08:23:03] - [-] 349 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3781, found largest slope: 898.3048706054688
[2022/08/16 08:23:03] - [-] 350 th iter: Global minimum: 4.101607 (estimated lower bound: 3.917169). Number of funcation evaluation: 3787, found largest slope: 898.3048706054688
[2022/08/16 08:23:03] - [-] 351 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3805, found largest slope: 1097.8065185546875
[2022/08/16 08:23:03] - [-] 352 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3813, found largest slope: 1097.8065185546875
[2022/08/16 08:23:03] - [-] 353 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3823, found largest slope: 1097.8065185546875
[2022/08/16 08:23:03] - [-] 354 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3831, found largest slope: 1097.8065185546875
[2022/08/16 08:23:03] - [-] 355 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3839, found largest slope: 1097.8065185546875
[2022/08/16 08:23:03] - [-] 356 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3849, found largest slope: 1097.8065185546875
[2022/08/16 08:23:03] - [-] 357 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3855, found largest slope: 1097.8065185546875
[2022/08/16 08:23:03] - [-] 358 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3871, found largest slope: 1097.8065185546875
[2022/08/16 08:23:03] - [-] 359 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3889, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 360 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3903, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 361 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3909, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 362 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3933, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 363 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3941, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 364 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3959, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 365 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3967, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 366 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3983, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 367 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 3991, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 368 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4009, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 369 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4017, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 370 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4023, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 371 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4035, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 372 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4045, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 373 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4053, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 374 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4063, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 375 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4069, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 376 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4089, found largest slope: 1097.8065185546875
[2022/08/16 08:23:04] - [-] 377 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4095, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 378 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4105, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 379 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4111, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 380 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4127, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 381 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4133, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 382 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4139, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 383 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4155, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 384 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4165, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 385 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4175, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 386 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4181, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 387 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4197, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 388 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4205, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 389 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4215, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 390 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4221, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 391 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4231, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 392 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4239, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 393 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4247, found largest slope: 1097.8065185546875
[2022/08/16 08:23:05] - [-] 394 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4253, found largest slope: 1097.8065185546875
[2022/08/16 08:23:06] - [-] 395 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4273, found largest slope: 1097.8065185546875
[2022/08/16 08:23:06] - [-] 396 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4283, found largest slope: 1097.8065185546875
[2022/08/16 08:23:06] - [-] 397 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4297, found largest slope: 1097.8065185546875
[2022/08/16 08:23:06] - [-] 398 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4303, found largest slope: 1097.8065185546875
[2022/08/16 08:23:06] - [-] 399 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4319, found largest slope: 1097.8065185546875
[2022/08/16 08:23:06] - [-] 400 th iter: Global minimum: 4.101607 (estimated lower bound: 3.876208). Number of funcation evaluation: 4329, found largest slope: 1097.8065185546875
