[2022/08/16 08:21:58] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:22:11] - [-] 340 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3517, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 341 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3525, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 342 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3533, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 343 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3539, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 344 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3545, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 345 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3553, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 346 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3563, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 347 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3569, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 348 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3581, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 349 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3589, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 350 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3609, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 351 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3617, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 352 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3625, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 353 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3631, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 354 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3643, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 355 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3649, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 356 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3661, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 357 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3667, found largest slope: 819.9960327148438
[2022/08/16 08:22:11] - [-] 358 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3673, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 359 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3681, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 360 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3689, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 361 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3701, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 362 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3711, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 363 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3719, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 364 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3725, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 365 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3745, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 366 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3751, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 367 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3761, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 368 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3777, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 369 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3787, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 370 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3793, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 371 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3809, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 372 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3827, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 373 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3833, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 374 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3849, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 375 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3855, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 376 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3869, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 377 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3875, found largest slope: 819.9960327148438
[2022/08/16 08:22:12] - [-] 378 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3887, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 379 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3893, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 380 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3901, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 381 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3911, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 382 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3917, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 383 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3929, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 384 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3937, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 385 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3949, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 386 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3955, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 387 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3963, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 388 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3971, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 389 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3979, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 390 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3987, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 391 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 3995, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 392 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 4003, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 393 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 4009, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 394 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 4031, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 395 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 4037, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 396 th iter: Global minimum: 4.103704 (estimated lower bound: 3.598624). Number of funcation evaluation: 4051, found largest slope: 819.9960327148438
[2022/08/16 08:22:13] - [-] 397 th iter: Global minimum: 4.103704 (estimated lower bound: 3.427696). Number of funcation evaluation: 4069, found largest slope: 1097.4976806640625
[2022/08/16 08:22:13] - [-] 398 th iter: Global minimum: 4.103704 (estimated lower bound: 3.427696). Number of funcation evaluation: 4077, found largest slope: 1097.4976806640625
[2022/08/16 08:22:13] - [-] 399 th iter: Global minimum: 4.103704 (estimated lower bound: 3.427696). Number of funcation evaluation: 4095, found largest slope: 1097.4976806640625
[2022/08/16 08:22:14] - [-] 400 th iter: Global minimum: 4.103704 (estimated lower bound: 3.427696). Number of funcation evaluation: 4101, found largest slope: 1097.4976806640625
