[2022/08/16 08:20:27] - [-] 1 th iter: Global minimum: 5.286864 (estimated lower bound: -1.415185). Number of funcation evaluation: 5, found largest slope: 14.925583839416504
[2022/08/16 08:20:37] - [-] 342 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2567, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 343 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2571, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 344 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2579, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 345 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2583, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 346 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2587, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 347 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2595, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 348 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2603, found largest slope: 916.0748901367188
[2022/08/16 08:20:37] - [-] 349 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2615, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 350 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2621, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 351 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2625, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 352 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2639, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 353 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2643, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 354 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2655, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 355 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2663, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 356 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2675, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 357 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2687, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 358 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2691, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 359 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2695, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 360 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2703, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 361 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2709, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 362 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2715, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 363 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2721, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 364 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2735, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 365 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2743, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 366 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2751, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 367 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2755, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 368 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2763, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 369 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2771, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 370 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2777, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 371 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2783, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 372 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2787, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 373 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2799, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 374 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2803, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 375 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2813, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 376 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2819, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 377 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2825, found largest slope: 916.0748901367188
[2022/08/16 08:20:38] - [-] 378 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2829, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 379 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2845, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 380 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2851, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 381 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2855, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 382 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2865, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 383 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2871, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 384 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2875, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 385 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2889, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 386 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2893, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 387 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2905, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 388 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2913, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 389 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2919, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 390 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2929, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 391 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2935, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 392 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2939, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 393 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2951, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 394 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2957, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 395 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2965, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 396 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2969, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 397 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2973, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 398 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2981, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 399 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2985, found largest slope: 916.0748901367188
[2022/08/16 08:20:39] - [-] 400 th iter: Global minimum: 4.099433 (estimated lower bound: 3.911346). Number of funcation evaluation: 2993, found largest slope: 916.0748901367188
